record_id,source_name,title,description,url,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,category,published_date,preview_text,name,year,wins,losses,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,original_language,vote_average,vote_count
770,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.586,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,St. Louis Blues,1990,47.0,22.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
771,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.586,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Toronto Maple Leafs,1990,23.0,46.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
772,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.587,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Vancouver Canucks,1990,28.0,43.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
773,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.587,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Washington Capitals,1990,37.0,36.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
774,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.588,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Winnipeg Jets,1990,26.0,43.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
775,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.588,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Boston Bruins,1991,36.0,32.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
776,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.590,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Buffalo Sabres,1991,31.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
777,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.591,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Calgary Flames,1991,31.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
778,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.592,1.0,scraped_html_paginated,hockey_multi_page_results.json,1,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Chicago Blackhawks,1991,36.0,29.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
779,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.593,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Detroit Red Wings,1991,43.0,25.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
780,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.594,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Edmonton Oilers,1991,36.0,34.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
781,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.595,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Hartford Whalers,1991,26.0,41.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
782,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.596,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Los Angeles Kings,1991,35.0,31.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
783,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.596,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Minnesota North Stars,1991,32.0,42.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
784,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.603,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Montreal Canadiens,1991,41.0,28.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
785,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.605,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New Jersey Devils,1991,38.0,31.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
786,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.612,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New York Islanders,1991,34.0,35.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
787,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.613,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,New York Rangers,1991,50.0,25.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
788,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.617,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Philadelphia Flyers,1991,32.0,37.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
789,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.621,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Pittsburgh Penguins,1991,39.0,32.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
790,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.622,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,Quebec Nordiques,1991,20.0,48.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
791,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.623,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,San Jose Sharks,1991,17.0,58.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
792,unknown,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.624,1.0,scraped_html_paginated,hockey_multi_page_results.json,2,,requests_bs4,No content available.,scraped_html_paginated,,No content available.,St. Louis Blues,1991,36.0,33.0,No content available.,No content available.,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,unknown,0.15,1.0
