record_id,title_mysql,primary_category,document_type_mysql,source_name_mysql,published_date_mysql,published_year_mysql,rating_score,popularity,content_length,title_length,engagement_score,estimated_value,title_mongo,description,url,source_path,file_name,category,document_type_mongo,source_name_mongo,language,content_text,published_date_mongo,published_year_mongo,analysis_year,category_avg_rating_score,category_avg_estimated_value
1362,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
1363,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
1364,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
1365,Untitled record,scraped_html_paginated,scraped_html_paginated,unknown,,,0.15,15.0,15,15,2.4,38.4,Untitled record,No content available.,,https://www.scrapethissite.com/pages/forms/?page_num=4,hockey_multi_page_results.json,scraped_html_paginated,scraped_html_paginated,unknown,unknown,Untitled record,,,,0.15,38.4
1382,The Descendants,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,The Descendants,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Descendants,,,,0.13310344827586207,41.84275862068965
1425,American Sniper,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,American Sniper,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,American Sniper,,,,0.13310344827586207,41.84275862068965
1439,The Revenant,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,The Revenant,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Revenant,,,,0.13310344827586207,41.84275862068965
1440,Bridge of Spies,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,Bridge of Spies,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Bridge of Spies,,,,0.13310344827586207,41.84275862068965
1441,The Big Short,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,The Big Short,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Big Short,,,,0.13310344827586207,41.84275862068965
1442,The Danish Girl,scraped_json_api,scraped_json_api,unknown,,,0.15,15.0,15,15,2.4,38.4,The Danish Girl,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Danish Girl,,,,0.13310344827586207,41.84275862068965
350,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Lost Thing,,,,0.13310344827586207,41.84275862068965
372,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,Les Misérables,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Les Misérables,,,,0.13310344827586207,41.84275862068965
410,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Phone Call,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Phone Call,,,,0.13310344827586207,41.84275862068965
606,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Lost Thing,,,,0.13310344827586207,41.84275862068965
628,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,Les Misérables,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Les Misérables,,,,0.13310344827586207,41.84275862068965
666,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Phone Call,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Phone Call,,,,0.13310344827586207,41.84275862068965
862,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Lost Thing,,,,0.13310344827586207,41.84275862068965
884,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,Les Misérables,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Les Misérables,,,,0.13310344827586207,41.84275862068965
922,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Phone Call,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Phone Call,,,,0.13310344827586207,41.84275862068965
1118,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Lost Thing,,,,0.13310344827586207,41.84275862068965
1140,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,Les Misérables,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Les Misérables,,,,0.13310344827586207,41.84275862068965
1178,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Phone Call,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Phone Call,,,,0.13310344827586207,41.84275862068965
1374,The Lost Thing,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Lost Thing,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Lost Thing,,,,0.13310344827586207,41.84275862068965
1396,Les Misérables,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,Les Misérables,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Les Misérables,,,,0.13310344827586207,41.84275862068965
1434,The Phone Call,scraped_json_api,scraped_json_api,unknown,,,0.14,14.0,14,14,2.24,33.6,The Phone Call,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Phone Call,,,,0.13310344827586207,41.84275862068965
357,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Iron Lady,,,,0.13310344827586207,41.84275862068965
379,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,Anna Karenina,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Anna Karenina,,,,0.13310344827586207,41.84275862068965
613,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Iron Lady,,,,0.13310344827586207,41.84275862068965
635,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,Anna Karenina,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Anna Karenina,,,,0.13310344827586207,41.84275862068965
869,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Iron Lady,,,,0.13310344827586207,41.84275862068965
891,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,Anna Karenina,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Anna Karenina,,,,0.13310344827586207,41.84275862068965
1125,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Iron Lady,,,,0.13310344827586207,41.84275862068965
1147,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,Anna Karenina,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Anna Karenina,,,,0.13310344827586207,41.84275862068965
1381,The Iron Lady,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,The Iron Lady,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,The Iron Lady,,,,0.13310344827586207,41.84275862068965
1403,Anna Karenina,scraped_json_api,scraped_json_api,unknown,,,0.13,13.0,13,13,2.08,29.12,Anna Karenina,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Anna Karenina,,,,0.13310344827586207,41.84275862068965
362,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,A Separation,,,,0.13310344827586207,41.84275862068965
391,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Blue Jasmine,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Blue Jasmine,,,,0.13310344827586207,41.84275862068965
403,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Interstellar,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Interstellar,,,,0.13310344827586207,41.84275862068965
618,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,A Separation,,,,0.13310344827586207,41.84275862068965
647,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Blue Jasmine,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Blue Jasmine,,,,0.13310344827586207,41.84275862068965
659,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Interstellar,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Interstellar,,,,0.13310344827586207,41.84275862068965
874,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,A Separation,,,,0.13310344827586207,41.84275862068965
903,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Blue Jasmine,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Blue Jasmine,,,,0.13310344827586207,41.84275862068965
915,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Interstellar,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Interstellar,,,,0.13310344827586207,41.84275862068965
1130,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,A Separation,,,,0.13310344827586207,41.84275862068965
1159,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Blue Jasmine,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Blue Jasmine,,,,0.13310344827586207,41.84275862068965
1171,Interstellar,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Interstellar,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Interstellar,,,,0.13310344827586207,41.84275862068965
1386,A Separation,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,A Separation,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,A Separation,,,,0.13310344827586207,41.84275862068965
1415,Blue Jasmine,scraped_json_api,scraped_json_api,unknown,,,0.12,12.0,12,12,1.92,24.96,Blue Jasmine,No content available.,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,ajax_movies_api_results.json,scraped_json_api,scraped_json_api,unknown,unknown,Blue Jasmine,,,,0.13310344827586207,41.84275862068965
